Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Algo 1,Algo 2,sp500
2018-12-11,-0.0016859504789149,-0.003164470488567,0.0006114649837194,0.0012622273400104,-0.0083905110366977,-0.0025421531247689,-0.00035636837875119287
2018-12-12,0.0091282270341945,0.008147170473933,0.0027976202136044,0.0174748711505312,0.002048107362745,0.0063206337105963,0.005419488922094429
2018-12-13,-0.0062307651959382,-0.0050560759316053,0.0004762474237971,-0.0043399902883565,-0.012556014986111,-0.0104077927679064,-0.00019991927787654795
2018-12-14,-0.0072692093792262,-0.0122729639509928,-0.0203671448409655,-0.0153906994337272,-0.007552062279963,-0.0135737540033654,-0.019086676677205427
2018-12-17,-0.0201188241646949,-0.0098368115442153,-0.0167090989117152,-0.0316629521182371,0.0016242074009364,-0.025079805868395,-0.020773476413007863
2018-12-18,-0.0033660946396569,-0.0044343815977481,-0.0072732615419122,0.0036837331250978,-0.0043260994081339,-0.0076421137776774,8.641209140813899e-05
2018-12-19,-0.0167309367183462,-0.0212540233184385,-0.0205588650290173,-0.0158813461227852,-0.0100741124992009,-0.0146498212473579,-0.015395733182517968
2018-12-20,-0.0166727841738456,-0.008347241605965,-0.0110451834771944,-0.0254631630485078,-0.0260951037893395,-0.0237928960342056,-0.015772090500047797
2018-12-21,-0.0227197100749791,-0.0209796016501527,-0.0225695934102605,-0.0288923796276929,-0.0178875185844732,-0.0216355716857452,-0.020588306814405377
2018-12-24,-0.0191523213920931,-0.0117859406525355,-0.0291652980587611,-0.0201809674156595,-0.0039378139767909,-0.0147449728709945,-0.02711224768478282
2018-12-26,0.0429768563804524,0.0293380607979272,0.0309580173435184,0.0599087310273631,0.0227499114459932,0.030822303811466,0.049593807154098
2018-12-27,0.0041838009059091,-0.0074722799630529,0.0091486083793455,0.0048131978182308,0.0015706360547551,0.0004935778346191,0.008562629168861635
2018-12-28,0.0011448153809039,0.0008628176998806,-0.0040193633134389,-0.0061780611089718,0.0146640081402629,0.0116637162248656,-0.0012415472330372657
2018-12-31,0.007058977563392,0.005695022222804,-0.0040835962824744,0.0056957122904415,0.0067681247538525,0.0057431460962532,0.008492440882795549
2019-01-02,0.0060265570236761,0.0154291015923719,0.0078807613260882,-0.001553516777374,0.0503422441483039,0.0180220133878788,0.0012685242435728217
2019-01-03,-0.0078478052216349,-0.0074032276951608,-0.0084777098658679,-0.0320529184271246,0.0152460945328214,-0.0117918537517878,-0.02475667621502542
2019-01-04,0.0298814124929129,0.0270316593174648,0.0335603287038812,0.06134126134409,0.0176219188168108,0.0305091757175657,0.0343356931888279
2019-01-07,0.0090514436476738,0.0144745267812234,0.0141110984066017,0.0171847665142084,0.014748202984348,0.0169423691454735,0.00701043468644591
2019-01-08,0.0107597646721613,0.0080501642804411,0.0015437655976402,0.0058514617001443,0.0108249276791939,0.0104789932377874,0.009695296290921585
2019-01-09,0.0086295632848452,-0.0007997282666609,-0.0005343848097381,0.019787837643143,0.0002137227017436,0.0096576186955676,0.0040980263439003295
2019-01-10,0.0028692489560184,-0.0003879258000246,0.0074228341179058,0.0031629382921085,0.0030867289268032,0.0033655538544154,0.004518445159692908
2019-01-11,0.0111897414753987,0.0042316286708059,0.0020507052383593,-0.0021518933589832,-0.0051119222578623,0.0038846483481752,-0.00014634296629478794
2019-01-14,-0.0019988128446727,-0.0051614678524238,0.0077976494653575,-0.0012533995979159,-0.0056419957633679,-0.0066590668881123,-0.005257562801876614
2019-01-15,0.006396735631367,0.0028514140568789,0.0128787781723755,0.021565906443915,0.0003690504618276,0.0072772937984134,0.010721711756711327
2019-01-16,0.0044261315257243,0.0006457383903224,0.0056571463293939,0.0043541183977042,-0.0014225979881724,0.0044694887047307,0.002221966823736654
2019-01-17,0.003667272002737,0.0070933878587351,0.0061091071969605,0.0052103653909949,-0.0008510611301699,0.004453704159383,0.007591452926111408
2019-01-18,0.0046053114000461,0.0053460249855075,0.0092846137605437,0.0139743031708845,-0.0045701470134865,0.0103874986234901,0.013183052853609212
2019-01-22,-0.0143712433290245,-0.0118298068382085,-0.0087738575336299,-0.0221356781076998,0.0042362447230472,-0.0115389249182882,-0.014157284018107563
2019-01-23,-0.0005203754139753,6.265124082194262e-05,-0.0002397221466171,0.0018974144579568,0.0095477088700125,-0.002803795702856,0.0022028941471379238
2019-01-24,0.0059373588540037,0.0071461013538232,-0.0037479840022949,0.0121763659625839,-0.0027553381339344,0.0058711184308463,0.001375677416909804
2019-01-25,0.0128971868866092,0.0107215950661774,0.0074755951086999,0.0211899564471524,0.0003843002624099,0.0106592353276057,0.0084887201825663
2019-01-28,-0.0007128949067674,-0.0038583158924014,0.0020473886062466,-0.0058072281741724,-0.0090262131442473,-0.0038047457306434,-0.0078468605052614
2019-01-29,-0.0047868516741415,-0.0076974449540248,-0.0003124906214998,-0.007686680253349,0.0053804692531576,-0.0008038364800144,-0.001456209694195909
2019-01-30,0.0085190147115514,0.0105214767522106,0.0015556694592175,0.0272418839524779,0.0048663551018798,0.0113221020620223,0.015549242424242493
2019-01-31,0.0288011821860609,0.0075981982750084,0.0188027967752142,0.0145842686367059,-0.0013328809152014,0.0097426962949442,0.008597377892989533
2019-02-01,0.0109114374292145,0.0060058299050373,-0.002555570237977,0.001809624234573,0.0029120794429166,0.0022220535019382,0.000898635405495396
2019-02-04,-0.0005143054690184,-0.0003472787007241,0.0024415291404606,0.0125290049604087,0.0082890091527885,0.0074771426803532,0.006776204217207926
2019-02-05,0.0056162075464269,0.0045967694021087,0.0069457125344509,0.0167914877731392,0.0021529269043526,0.0029098739788533,0.004708481505539597
2019-02-06,-0.0009838758975978,-0.0015902697132279,-0.007604538189631,-0.0064897093046093,-0.0029953478726461,-0.0024255849639797,-0.0022208423128903254
2019-02-07,-0.0053010091529127,-0.0092912459306544,-0.0081867482384032,-0.0234914321753019,0.0010755075837482,-0.0079119341868741,-0.009360745638119394
2019-02-08,0.0028399047767952,0.0026680259899607,0.0022756778720598,0.0057388974311036,-0.0039296914194636,-0.0004606673420517,0.0006762624489569102
2019-02-11,-0.0009911486289631,0.0034654549080399,0.0001295546106294,0.0070716265725703,-0.0026864145918893,0.0048975757467836,0.0007090417596054
2019-02-12,0.0,0.0,0.0,0.0,0.0011356425405292,0.0112337824670585,0.012890250202966858
2019-02-13,0.0,0.0,0.0,0.0,5.8462006299323487e-05,0.0017855805153341,0.003023976857468691
2019-02-14,0.0027954943833679,0.0019867286640418,-0.0043808104174145,-0.0039865452393594,0.0022854511447439,-0.0026182624128671,-0.0026516238471793185
2019-02-15,0.0064104233003106,0.0076844427956785,0.0103888697141523,0.0059639170283412,-0.001310272070342,0.0099457551565309,0.010878709851296353
2019-02-19,0.0034368646335942,0.0008964918470641,0.0028771956232744,0.0052975586726915,0.0017548930888205,0.0063773895362777,0.0014987750396311394
2019-02-20,0.0036501173732585,-0.0016896330005933,0.0053686303894751,0.0038334742047798,-6.695673156919234e-06,0.0012175328412157,0.0017771318387196366
2019-02-21,-0.0014008593550209,-0.0041797273707199,-0.0017169329136275,-0.0067599651842038,-0.0001658966723158,-0.0009138682488436,-0.003526412180845262
2019-02-22,0.001011140828744,0.0044473180738007,-0.1398196981720134,0.0220289117651999,0.002395215608404,0.0087992674884054,0.006411088047050706
2019-02-25,-0.0022423245671645,-0.0036394445398028,-0.0095251031911369,0.0053581741516559,0.0098339024119021,-0.0009676644638484,0.0012317960947767492
2019-02-26,-0.0060302563971587,-0.0061176309943927,-0.0172941078089485,-0.0016173241015495,0.0051124626510157,-0.0020753386415775,-0.0007903837831845228
2019-02-27,-0.003738533217298,-0.0135656407070872,-0.0141700333897951,0.0075316965637108,0.0012143983551255,0.000502562039539,-0.0005440423780378456
2019-02-28,0.0011455431049771,0.0175731041888029,0.0153755874635495,-0.0053872497632129,0.0035532709017444,-0.0028765743318156,-0.0028255466662847617
2019-03-01,0.0052916726924574,0.0062267689187132,-0.0112704314485365,0.006593186283323,-0.0007128547684006,0.0100773586780987,0.0068953381050032014
2019-03-04,-0.002872248232797,-0.0028613618563922,0.0086120228861739,-0.001126034188266,-0.0029314464130407,0.0020603782965318,-0.0038806002090102654
2019-03-05,-0.0030563220146764,-0.0061154864102958,-0.0048711874044358,0.0077950194536184,0.0040981447735112,-0.0021902210166521,-0.0011314768996100177
2019-03-06,-0.0083259478712186,-0.0103205312540451,-0.0079475860972803,0.00075296804667,-0.001875578605037,-0.015984306017532,-0.0065241159285216455
2019-03-07,-0.007840795253366,0.0036315519341481,-0.0132101603336605,-0.0194711939821881,-0.0015600506703627,-0.0032975377389123,-0.008125710368218741
2019-03-08,0.0003500913185208,0.0034374090546103,0.0044372791725364,-0.0059964048862394,0.0071060125755153,-0.0029930584837306,-0.0021317385309919112
2019-03-11,0.0154351004120438,0.00500938569662,0.0053238559612043,0.0194010808626605,6.946057625197705e-05,0.0128709527235322,0.014666049353461608
2019-03-12,-0.0001799257029322,0.003514302990168,-0.0020005876204217,0.0011993393695828,0.0043941999510314,0.0027969141283599,0.0029533287823806376
2019-03-13,0.0027236847314233,-0.0010744012605389,0.0100815801090368,0.001127038775087,-0.0068888636488202,0.0038465740542305,0.006949618845646821
2019-03-14,-0.0002754879698124,0.0019524459299524,-0.0065971954876713,-0.0082414904561944,-0.010809807223061,0.0078942977144701,-0.0008680432029370966
2019-03-15,0.00326430603547,0.0039477996568277,0.0054487395714932,0.0050827245622213,0.0019604859460746,0.0038728467798666,0.004984902865607044
2019-03-18,0.0066917499684509,-0.0002631076153069,-0.0002916984804578,0.0029914629303779,0.0034612646638457,0.0133558608380906,0.0037059607153993035
2019-03-19,0.0001538754771281,0.0020395396922836,0.0056084896060404,0.0115956414496489,-0.0021330588510547,-0.000504267558149,-0.0001306063665308388
2019-03-20,-0.0046827762522201,-0.0044723274338397,-0.0073986855225262,-0.0004035281172232,-0.0091668653449205,0.0010086748813903,-0.0029443226469249018
2019-03-21,0.0151086029924842,0.0047463526014475,0.0188979178445598,0.0133329842023199,3.4580325070125106e-05,0.0047136336814242,0.010852515552911779
2019-03-22,-0.0176639637912117,-0.0136979209611993,-0.0167448707964442,-0.0282296325335127,0.0025141588243985,-0.0209485843155022,-0.018974527826038257
2019-03-25,-0.0033301506514745,-0.0004200196856739,0.0009715033589017,0.0107368000443632,0.0009728118161412,-0.0020578858582493,-0.0008390729493592541
2019-03-26,0.0043869217085481,0.0056409557864813,0.0091903168009344,0.0053780550315025,0.0054547272883298,0.0056139219187746,0.007182778484540853
2019-03-27,-0.003993551773045,-0.0073213796555566,-0.0042777147802369,-0.0060405757320035,0.0083952023217819,-0.0044570384896276,-0.004644380264399728
2019-03-28,0.0032161937982122,-0.0069631658270654,0.0059323339145405,0.0059636086523191,0.0099317615848919,0.0057752983025043,0.0035895443381801506
2019-03-29,0.0013922952681597,0.0030303527196513,-0.0012767212521989,0.0127832727301437,-0.0008677856138897,0.0045756182444272,0.006734293751598397
2019-04-01,0.0089995310297565,0.0100728538052095,0.0039724004712438,0.0131819821637131,0.0081590910467789,0.0072574187947105,0.01156858594411525
2019-04-02,0.0001932298740443,-0.0056191342336254,-0.0066231290055648,0.0011518363982541,0.0037762433665017,-0.0004131447113292,1.7438676892522764e-05
2019-04-03,0.0035616511590366,0.0013046178196129,0.0051931885435378,0.0032518127033676,-0.003336864307946,0.0002869161559369,0.0021484075277968806
2019-04-04,0.0012545590766466,0.0106296430930652,0.0084586544327323,-0.0080370173483372,-0.0035971947082088,0.0032651108768024,0.0020846384074615365
2019-04-05,0.0068800391481385,0.0064838367872339,0.0093573856050068,0.0061275198925845,0.0015187468256701,0.0093055801038983,0.004636398681665099
2019-04-08,0.0004827646618652,-0.0003101929491055,0.0001526648578775,0.000840616299681,0.0037608955968785,0.0002176707878418,0.0010474498226595852
2019-04-09,-0.0056574231438538,-0.0043961789537673,-0.0065362486699992,-0.0024973908033333,0.0120124233061699,-0.0116390778311823,-0.0060674708281390766
2019-04-10,0.0098076892113794,0.0083664423712861,0.0029117517582366,0.0052685577435904,-0.0042214117063596,0.0096322097740451,0.0034778681120144483
2019-04-11,0.0034062554966591,-0.0039585692685667,-0.0006372765155165,-0.0004963796592171,0.0017048162181074,-0.0015676028407268,3.808587325715429e-05
2019-04-12,0.0056628347459499,-0.0011648506455798,0.004216964067625,0.0073156183493909,-0.005500903048024,0.0045044499080612,0.006609378462220095
2019-04-15,-0.0014219750926581,-0.0011562929538363,0.0003979048388329,-0.010492326227703,-0.0043312566901458,-0.0045716542654784,-0.0006294261903205811
2019-04-16,0.0026993935572026,0.0003881595491606,-0.0008309535029655,0.0008366994912856,-0.0069446979952088,0.0028994245895381,0.000509364739569973
2019-04-17,-0.0028967397718483,-0.0064671665067288,-0.004409485527313,0.003222156994481,-0.0103010271043023,-0.0052281559383695,-0.002273774879087531
2019-04-18,0.0014479147869519,0.0012218115295732,0.0005815485947355,0.0019160720186994,-0.0005879163786057,-0.0012291912496256,0.0015790653174507785
2019-04-22,-0.002585724177212,-0.0073326511418393,-0.0036402155916859,-0.0010877704874415,0.0006765626380521,-0.0019357069595384,0.001012037741434657
2019-04-23,0.0071673497893243,0.0034845955775555,0.0064717489700709,0.0132776094346616,0.0049694985607976,0.0096215742215258,0.008841219132246891
